date,1. open,2. high,3. low,4. close,5. volume,date_time
2023-10-26 19:45:00,123.15,123.34,123.06,123.18,18042.0,2023-10-26 19:45:00
2023-10-26 19:30:00,123.11,123.32,123.03,123.1,8563.0,2023-10-26 19:30:00
2023-10-26 19:15:00,123.36,123.37,123.08,123.11,9723.0,2023-10-26 19:15:00
2023-10-26 19:00:00,123.11,123.37,123.0,123.33,23067.0,2023-10-26 19:00:00
2023-10-26 18:45:00,123.1,123.17,123.02,123.15,13378.0,2023-10-26 18:45:00
2023-10-26 18:30:00,122.75,123.17,122.74,123.1,18958.0,2023-10-26 18:30:00
2023-10-26 18:15:00,122.28,122.89,122.24,122.8,31572.0,2023-10-26 18:15:00
2023-10-26 18:00:00,122.0,122.35,121.9,122.28,9878.0,2023-10-26 18:00:00
2023-10-26 17:45:00,121.79,122.23,121.51,122.0,38440.0,2023-10-26 17:45:00
2023-10-26 17:30:00,121.5,121.95,121.37,121.84,27043.0,2023-10-26 17:30:00
2023-10-26 17:15:00,121.54,122.28,113.192,121.5,1044557.0,2023-10-26 17:15:00
2023-10-26 17:00:00,121.512,122.28,121.43,121.58,30825.0,2023-10-26 17:00:00
2023-10-26 16:45:00,121.89,122.28,121.43,121.51,98354.0,2023-10-26 16:45:00
2023-10-26 16:30:00,122.3,122.39,121.75,121.89,47224.0,2023-10-26 16:30:00
2023-10-26 16:15:00,122.28,126.12,122.16,122.28,61891.0,2023-10-26 16:15:00
2023-10-26 16:00:00,122.25,122.38,121.86,122.24,8091414.0,2023-10-26 16:00:00
2023-10-26 15:45:00,122.14,122.6,122.025,122.26,4404533.0,2023-10-26 15:45:00
2023-10-26 15:30:00,122.79,122.85,122.14,122.14,1723850.0,2023-10-26 15:30:00
2023-10-26 15:15:00,122.76,122.89,122.59,122.79,1243038.0,2023-10-26 15:15:00
2023-10-26 15:00:00,122.98,123.32,122.76,122.77,1088342.0,2023-10-26 15:00:00
2023-10-26 14:45:00,122.83,123.11,122.81,122.98,1052095.0,2023-10-26 14:45:00
2023-10-26 14:30:00,123.075,123.342,122.76,122.83,1311918.0,2023-10-26 14:30:00
2023-10-26 14:15:00,122.613,123.08,122.475,123.07,1008049.0,2023-10-26 14:15:00
2023-10-26 14:00:00,122.42,122.88,122.24,122.612,1211383.0,2023-10-26 14:00:00
2023-10-26 13:45:00,122.125,122.59,122.125,122.42,889087.0,2023-10-26 13:45:00
2023-10-26 13:30:00,121.69,122.15,121.51,122.115,980287.0,2023-10-26 13:30:00
2023-10-26 13:15:00,122.0,122.14,121.6,121.7,1240819.0,2023-10-26 13:15:00
2023-10-26 13:00:00,121.795,122.22,121.66,122.0,1177793.0,2023-10-26 13:00:00
2023-10-26 12:45:00,122.295,122.295,121.755,121.79,1248110.0,2023-10-26 12:45:00
2023-10-26 12:30:00,122.27,122.35,122.05,122.29,1006474.0,2023-10-26 12:30:00
2023-10-26 12:15:00,122.44,122.44,122.04,122.275,1219820.0,2023-10-26 12:15:00
2023-10-26 12:00:00,122.745,122.97,122.14,122.45,1249956.0,2023-10-26 12:00:00
2023-10-26 11:45:00,122.525,123.075,122.5,122.75,1141377.0,2023-10-26 11:45:00
2023-10-26 11:30:00,123.16,123.36,122.43,122.51,1349539.0,2023-10-26 11:30:00
2023-10-26 11:15:00,122.93,123.46,122.801,123.16,1429637.0,2023-10-26 11:15:00
2023-10-26 11:00:00,123.507,123.58,122.75,122.92,1727380.0,2023-10-26 11:00:00
2023-10-26 10:45:00,122.87,123.9,122.8,123.49,2481297.0,2023-10-26 10:45:00
2023-10-26 10:30:00,122.51,122.89,121.94,122.88,1849556.0,2023-10-26 10:30:00
2023-10-26 10:15:00,121.35,122.72,121.27,122.5,2770562.0,2023-10-26 10:15:00
2023-10-26 10:00:00,121.72,122.23,121.275,121.35,2958767.0,2023-10-26 10:00:00
2023-10-26 09:45:00,123.33,123.52,121.46,121.728,4633601.0,2023-10-26 09:45:00
2023-10-26 09:30:00,123.27,124.33,122.14,123.35,7523893.0,2023-10-26 09:30:00
2023-10-26 09:15:00,123.07,123.4,122.92,123.07,171964.0,2023-10-26 09:15:00
2023-10-26 09:00:00,123.03,128.23,122.76,123.07,125246.0,2023-10-26 09:00:00
2023-10-26 08:45:00,122.92,123.27,122.62,123.03,87359.0,2023-10-26 08:45:00
2023-10-26 08:30:00,123.0,123.4,122.662,122.975,109207.0,2023-10-26 08:30:00
2023-10-26 08:15:00,122.68,123.08,122.605,123.058,46983.0,2023-10-26 08:15:00
2023-10-26 08:00:00,123.25,125.61,121.8,122.64,258643.0,2023-10-26 08:00:00
2023-10-26 07:45:00,123.25,123.29,122.61,122.74,82294.0,2023-10-26 07:45:00
2023-10-26 07:30:00,123.17,123.29,123.0,123.25,37751.0,2023-10-26 07:30:00
2023-10-26 07:15:00,123.13,123.19,122.95,123.14,49753.0,2023-10-26 07:15:00
2023-10-26 07:00:00,123.27,123.33,123.04,123.13,43241.0,2023-10-26 07:00:00
2023-10-26 06:45:00,123.44,123.45,123.25,123.27,4385.0,2023-10-26 06:45:00
2023-10-26 06:30:00,123.37,123.5,123.32,123.43,12507.0,2023-10-26 06:30:00
2023-10-26 06:15:00,123.35,123.43,123.28,123.36,3774.0,2023-10-26 06:15:00
2023-10-26 06:00:00,123.12,123.36,123.0,123.36,14042.0,2023-10-26 06:00:00
2023-10-26 05:45:00,123.26,123.29,123.11,123.11,27651.0,2023-10-26 05:45:00
2023-10-26 05:30:00,123.15,123.29,123.06,123.26,8588.0,2023-10-26 05:30:00
2023-10-26 05:15:00,123.04,123.25,122.8,123.19,15566.0,2023-10-26 05:15:00
2023-10-26 05:00:00,122.77,123.2,122.75,123.09,14146.0,2023-10-26 05:00:00
2023-10-26 04:45:00,122.86,122.99,122.73,122.78,2728.0,2023-10-26 04:45:00
2023-10-26 04:30:00,122.83,123.13,122.73,122.9,9710.0,2023-10-26 04:30:00
2023-10-26 04:15:00,122.49,123.06,122.46,122.83,22068.0,2023-10-26 04:15:00
2023-10-26 04:00:00,122.3,123.2,122.29,122.48,24892.0,2023-10-26 04:00:00
2023-10-25 19:45:00,122.6,122.7,122.47,122.7,81604.0,2023-10-25 19:45:00
2023-10-25 19:30:00,122.4,122.62,122.32,122.6,50414.0,2023-10-25 19:30:00
2023-10-25 19:15:00,122.68,122.7,122.3,122.45,41239.0,2023-10-25 19:15:00
2023-10-25 19:00:00,122.61,122.74,122.5,122.67,40064.0,2023-10-25 19:00:00
2023-10-25 18:45:00,122.784,122.83,122.52,122.63,33457.0,2023-10-25 18:45:00
2023-10-25 18:30:00,122.75,123.0,122.64,122.83,60912.0,2023-10-25 18:30:00
2023-10-25 18:15:00,123.21,123.25,122.39,122.75,176297.0,2023-10-25 18:15:00
2023-10-25 18:00:00,124.0,124.0,123.18,123.22,96125.0,2023-10-25 18:00:00
2023-10-25 17:45:00,124.56,124.6,123.8,124.0,87581.0,2023-10-25 17:45:00
2023-10-25 17:30:00,124.54,124.62,124.4,124.57,21426.0,2023-10-25 17:30:00
2023-10-25 17:15:00,124.5,124.58,124.26,124.55,36322.0,2023-10-25 17:15:00
2023-10-25 17:00:00,124.5,125.61,124.43,124.5,92913.0,2023-10-25 17:00:00
2023-10-25 16:45:00,124.6,125.61,124.28,124.5,110193.0,2023-10-25 16:45:00
2023-10-25 16:30:00,125.08,125.61,124.55,124.61,144189.0,2023-10-25 16:30:00
2023-10-25 16:15:00,125.61,125.61,124.92,125.05,240321.0,2023-10-25 16:15:00
2023-10-25 16:00:00,125.61,125.872,124.77,125.25,9704040.0,2023-10-25 16:00:00
2023-10-25 15:45:00,125.665,125.82,125.4,125.63,5843503.0,2023-10-25 15:45:00
2023-10-25 15:30:00,125.905,126.265,125.65,125.665,2321524.0,2023-10-25 15:30:00
2023-10-25 15:15:00,125.344,125.95,125.34,125.905,1861966.0,2023-10-25 15:15:00
2023-10-25 15:00:00,125.71,125.785,125.3,125.35,1327277.0,2023-10-25 15:00:00
2023-10-25 14:45:00,125.355,125.74,125.16,125.701,1188542.0,2023-10-25 14:45:00
2023-10-25 14:30:00,125.125,125.37,125.07,125.355,1437638.0,2023-10-25 14:30:00
2023-10-25 14:15:00,125.56,125.68,125.12,125.12,1266561.0,2023-10-25 14:15:00
2023-10-25 14:00:00,125.615,125.8,125.284,125.56,1328052.0,2023-10-25 14:00:00
2023-10-25 13:45:00,125.635,125.74,125.18,125.614,1780751.0,2023-10-25 13:45:00
2023-10-25 13:30:00,126.39,126.39,125.585,125.63,1283747.0,2023-10-25 13:30:00
2023-10-25 13:15:00,126.875,126.985,126.21,126.38,1281144.0,2023-10-25 13:15:00
2023-10-25 13:00:00,126.42,126.91,126.18,126.87,1305248.0,2023-10-25 13:00:00
2023-10-25 12:45:00,126.27,126.52,126.185,126.42,1085017.0,2023-10-25 12:45:00
2023-10-25 12:30:00,126.76,126.85,126.155,126.27,1199544.0,2023-10-25 12:30:00
2023-10-25 12:15:00,126.49,126.98,126.431,126.76,1839776.0,2023-10-25 12:15:00
2023-10-25 12:00:00,125.915,126.54,125.725,126.48,1902115.0,2023-10-25 12:00:00
2023-10-25 11:45:00,126.13,126.485,125.665,125.915,1987363.0,2023-10-25 11:45:00
2023-10-25 11:30:00,126.62,126.8,125.95,126.139,2062023.0,2023-10-25 11:30:00
2023-10-25 11:15:00,126.86,126.86,126.2,126.62,2418492.0,2023-10-25 11:15:00
2023-10-25 11:00:00,126.43,126.99,126.215,126.86,2476380.0,2023-10-25 11:00:00
2023-10-25 10:45:00,126.69,127.4,126.42,126.42,2486132.0,2023-10-25 10:45:00
2023-10-25 10:30:00,126.22,126.83,126.093,126.69,2685707.0,2023-10-25 10:30:00
2023-10-25 10:15:00,127.16,127.46,125.85,126.21,4020826.0,2023-10-25 10:15:00
2023-10-25 10:00:00,127.57,127.65,126.76,127.15,4986973.0,2023-10-25 10:00:00
2023-10-25 09:45:00,126.03,127.58,125.86,127.558,5924229.0,2023-10-25 09:45:00
2023-10-25 09:30:00,128.16,128.31,125.35,126.04,17396372.0,2023-10-25 09:30:00
2023-10-25 09:15:00,130.28,130.4,127.76,128.17,856570.0,2023-10-25 09:15:00
2023-10-25 09:00:00,130.5,130.5,130.18,130.29,129756.0,2023-10-25 09:00:00
2023-10-25 08:45:00,130.17,131.2,130.02,130.5,221481.0,2023-10-25 08:45:00
2023-10-25 08:30:00,130.53,130.63,129.8,130.14,197630.0,2023-10-25 08:30:00
2023-10-25 08:15:00,130.26,131.0,130.24,130.52,169166.0,2023-10-25 08:15:00
2023-10-25 08:00:00,130.06,130.93,129.175,130.3,272065.0,2023-10-25 08:00:00
2023-10-25 07:45:00,130.49,130.55,129.75,130.06,205244.0,2023-10-25 07:45:00
2023-10-25 07:30:00,130.5,130.65,130.35,130.49,216776.0,2023-10-25 07:30:00
2023-10-25 07:15:00,130.19,130.56,130.06,130.5,134086.0,2023-10-25 07:15:00
2023-10-25 07:00:00,129.74,130.29,129.62,130.17,96373.0,2023-10-25 07:00:00
2023-10-25 06:45:00,129.61,129.74,129.38,129.74,21130.0,2023-10-25 06:45:00
2023-10-25 06:30:00,129.5,129.61,129.48,129.61,20745.0,2023-10-25 06:30:00
2023-10-25 06:15:00,129.36,129.5,129.28,129.48,10185.0,2023-10-25 06:15:00
2023-10-25 06:00:00,129.38,129.44,129.22,129.4,5939.0,2023-10-25 06:00:00
2023-10-25 05:45:00,129.28,129.44,129.15,129.37,10621.0,2023-10-25 05:45:00
2023-10-25 05:30:00,129.59,129.73,129.23,129.23,33804.0,2023-10-25 05:30:00
2023-10-25 05:15:00,129.65,129.7,129.27,129.55,11104.0,2023-10-25 05:15:00
2023-10-25 05:00:00,129.92,129.99,129.55,129.67,10821.0,2023-10-25 05:00:00
2023-10-25 04:45:00,129.77,129.97,129.72,129.97,14717.0,2023-10-25 04:45:00
2023-10-25 04:30:00,129.42,129.8,129.28,129.75,21650.0,2023-10-25 04:30:00
2023-10-25 04:15:00,129.45,130.0,129.11,129.42,17638.0,2023-10-25 04:15:00
2023-10-25 04:00:00,130.13,130.51,129.0,129.4,65086.0,2023-10-25 04:00:00
2023-10-24 19:45:00,130.05,130.42,130.0,130.38,63809.0,2023-10-24 19:45:00
2023-10-24 19:30:00,130.01,130.06,129.94,130.05,18677.0,2023-10-24 19:30:00
2023-10-24 19:15:00,130.02,130.1,129.95,130.0,19883.0,2023-10-24 19:15:00
2023-10-24 19:00:00,129.99,130.1,129.91,130.02,37538.0,2023-10-24 19:00:00
2023-10-24 18:45:00,129.98,130.19,129.91,129.99,111627.0,2023-10-24 18:45:00
2023-10-24 18:30:00,129.89,129.99,129.8,129.99,64852.0,2023-10-24 18:30:00
2023-10-24 18:15:00,129.5,129.9,129.4,129.9,90302.0,2023-10-24 18:15:00
2023-10-24 18:00:00,129.96,130.0,129.35,129.521,139797.0,2023-10-24 18:00:00
2023-10-24 17:45:00,129.802,130.21,129.56,129.96,285599.0,2023-10-24 17:45:00
2023-10-24 17:30:00,129.68,130.0,129.31,129.8,301118.0,2023-10-24 17:30:00
2023-10-24 17:15:00,129.79,138.81,129.4,129.68,382202.0,2023-10-24 17:15:00
2023-10-24 17:00:00,130.65,131.0,128.8,129.83,1059753.0,2023-10-24 17:00:00
2023-10-24 16:45:00,132.4,132.87,130.32,130.65,584428.0,2023-10-24 16:45:00
2023-10-24 16:30:00,131.87,133.45,131.6,132.39,705789.0,2023-10-24 16:30:00
2023-10-24 16:15:00,130.67,138.81,129.58,131.79,1377119.0,2023-10-24 16:15:00
2023-10-24 16:00:00,138.93,140.24,129.44,130.7,11716875.0,2023-10-24 16:00:00
2023-10-24 15:45:00,139.195,139.21,138.65,138.93,3635913.0,2023-10-24 15:45:00
2023-10-24 15:30:00,139.06,139.23,138.963,139.193,1921788.0,2023-10-24 15:30:00
2023-10-24 15:15:00,138.695,139.13,138.695,139.06,1321224.0,2023-10-24 15:15:00
2023-10-24 15:00:00,138.68,138.8,138.433,138.69,1126939.0,2023-10-24 15:00:00
2023-10-24 14:45:00,138.83,138.93,138.61,138.68,720907.0,2023-10-24 14:45:00
2023-10-24 14:30:00,138.875,138.915,138.66,138.825,826705.0,2023-10-24 14:30:00
2023-10-24 14:15:00,138.48,138.88,138.38,138.87,652944.0,2023-10-24 14:15:00
2023-10-24 14:00:00,138.36,138.535,138.24,138.478,629102.0,2023-10-24 14:00:00
2023-10-24 13:45:00,138.345,138.63,138.21,138.366,900256.0,2023-10-24 13:45:00
2023-10-24 13:30:00,138.11,138.38,138.065,138.345,848996.0,2023-10-24 13:30:00
2023-10-24 13:15:00,137.84,138.129,137.78,138.11,906718.0,2023-10-24 13:15:00
2023-10-24 13:00:00,137.671,137.98,137.61,137.84,1150462.0,2023-10-24 13:00:00
2023-10-24 12:45:00,137.725,137.755,137.53,137.68,1098240.0,2023-10-24 12:45:00
2023-10-24 12:30:00,137.97,138.14,137.71,137.73,797180.0,2023-10-24 12:30:00
2023-10-24 12:15:00,138.92,138.92,137.9,137.95,1219024.0,2023-10-24 12:15:00
2023-10-24 12:00:00,139.07,139.145,138.89,138.925,1008433.0,2023-10-24 12:00:00
2023-10-24 11:45:00,138.745,139.09,138.7,139.06,778696.0,2023-10-24 11:45:00
2023-10-24 11:30:00,139.08,139.147,138.7,138.75,757109.0,2023-10-24 11:30:00
2023-10-24 11:15:00,139.255,139.36,138.55,139.08,901133.0,2023-10-24 11:15:00
2023-10-24 11:00:00,139.04,139.31,138.91,139.245,967227.0,2023-10-24 11:00:00
2023-10-24 10:45:00,138.94,139.24,138.711,139.025,826308.0,2023-10-24 10:45:00
2023-10-24 10:30:00,138.93,139.24,138.78,138.93,1032980.0,2023-10-24 10:30:00
2023-10-24 10:15:00,138.72,138.94,138.185,138.94,1033095.0,2023-10-24 10:15:00
2023-10-24 10:00:00,138.75,139.08,138.355,138.73,1420477.0,2023-10-24 10:00:00
2023-10-24 09:45:00,138.45,138.78,138.0,138.76,1830472.0,2023-10-24 09:45:00
2023-10-24 09:30:00,137.83,138.65,137.42,138.44,2467060.0,2023-10-24 09:30:00
2023-10-24 09:15:00,138.13,138.25,136.5,137.82,67275.0,2023-10-24 09:15:00
2023-10-24 09:00:00,138.28,138.3,137.9,138.15,32043.0,2023-10-24 09:00:00
2023-10-24 08:45:00,138.15,138.3,138.05,138.26,17100.0,2023-10-24 08:45:00
2023-10-24 08:30:00,138.12,138.37,137.96,138.117,25060.0,2023-10-24 08:30:00
2023-10-24 08:15:00,137.97,138.29,137.81,138.15,28419.0,2023-10-24 08:15:00
2023-10-24 08:00:00,137.8,138.29,136.5,137.95,94006.0,2023-10-24 08:00:00
2023-10-24 07:45:00,138.06,138.2,138.04,138.14,5137.0,2023-10-24 07:45:00
2023-10-24 07:30:00,138.15,138.24,138.07,138.08,25871.0,2023-10-24 07:30:00
2023-10-24 07:15:00,137.79,138.17,137.71,138.09,22654.0,2023-10-24 07:15:00
2023-10-24 07:00:00,137.73,137.94,137.68,137.76,20615.0,2023-10-24 07:00:00
2023-10-24 06:45:00,137.79,137.88,137.73,137.77,902.0,2023-10-24 06:45:00
2023-10-24 06:30:00,137.65,137.92,137.65,137.77,2253.0,2023-10-24 06:30:00
2023-10-24 06:15:00,137.78,137.78,137.6,137.67,4021.0,2023-10-24 06:15:00
2023-10-24 06:00:00,137.76,137.85,137.75,137.78,2234.0,2023-10-24 06:00:00
2023-10-24 05:45:00,137.85,137.89,137.75,137.76,1999.0,2023-10-24 05:45:00
2023-10-24 05:30:00,137.84,137.88,137.78,137.8,2202.0,2023-10-24 05:30:00
2023-10-24 05:15:00,137.72,137.85,137.71,137.84,3223.0,2023-10-24 05:15:00
2023-10-24 05:00:00,137.6,137.85,137.6,137.72,3999.0,2023-10-24 05:00:00
2023-10-24 04:45:00,137.49,137.63,137.41,137.63,2516.0,2023-10-24 04:45:00
2023-10-24 04:30:00,137.6,137.65,137.24,137.41,5307.0,2023-10-24 04:30:00
2023-10-24 04:15:00,137.78,137.78,137.5,137.68,11041.0,2023-10-24 04:15:00
2023-10-24 04:00:00,138.31,138.31,137.6,137.78,5954.0,2023-10-24 04:00:00
2023-10-23 19:45:00,137.46,137.58,137.4,137.58,13457.0,2023-10-23 19:45:00
2023-10-23 19:30:00,137.33,137.53,137.22,137.53,7202.0,2023-10-23 19:30:00
2023-10-23 19:15:00,137.27,137.35,137.2,137.35,6423.0,2023-10-23 19:15:00
2023-10-23 19:00:00,137.24,137.28,137.2,137.28,3831.0,2023-10-23 19:00:00
2023-10-23 18:45:00,137.22,137.28,137.2,137.22,2814.0,2023-10-23 18:45:00
2023-10-23 18:30:00,137.19,137.28,137.18,137.25,3640.0,2023-10-23 18:30:00
2023-10-23 18:15:00,137.22,137.22,137.07,137.15,3354.0,2023-10-23 18:15:00
2023-10-23 18:00:00,137.23,137.29,137.08,137.22,7811.0,2023-10-23 18:00:00
2023-10-23 17:45:00,137.15,137.24,137.1,137.23,4269.0,2023-10-23 17:45:00
2023-10-23 17:30:00,137.21,137.23,136.97,137.15,2133.0,2023-10-23 17:30:00
2023-10-23 17:15:00,137.17,137.28,137.042,137.12,5386.0,2023-10-23 17:15:00
2023-10-23 17:00:00,137.29,137.29,136.5,137.16,25513.0,2023-10-23 17:00:00
2023-10-23 16:45:00,137.23,137.34,137.153,137.28,12216.0,2023-10-23 16:45:00
2023-10-23 16:30:00,137.14,137.29,136.5,137.28,40327.0,2023-10-23 16:30:00
2023-10-23 16:15:00,136.5,137.13,136.5,137.12,25634.0,2023-10-23 16:15:00
2023-10-23 16:00:00,136.51,137.06,136.5,136.99,6459751.0,2023-10-23 16:00:00
2023-10-23 15:45:00,136.84,137.019,136.47,136.51,2690046.0,2023-10-23 15:45:00
2023-10-23 15:30:00,137.14,137.14,136.76,136.84,954975.0,2023-10-23 15:30:00
2023-10-23 15:15:00,137.29,137.42,137.05,137.135,697036.0,2023-10-23 15:15:00
2023-10-23 15:00:00,137.255,137.54,137.05,137.29,921876.0,2023-10-23 15:00:00
2023-10-23 14:45:00,137.254,137.43,137.08,137.255,554737.0,2023-10-23 14:45:00
2023-10-23 14:30:00,137.23,137.46,136.981,137.27,722592.0,2023-10-23 14:30:00
2023-10-23 14:15:00,137.55,137.6,137.13,137.221,590028.0,2023-10-23 14:15:00
2023-10-23 14:00:00,137.37,137.66,137.17,137.545,577346.0,2023-10-23 14:00:00
2023-10-23 13:45:00,137.26,137.55,137.14,137.38,680338.0,2023-10-23 13:45:00
2023-10-23 13:30:00,137.085,137.35,136.93,137.255,574695.0,2023-10-23 13:30:00
2023-10-23 13:15:00,137.115,137.21,136.965,137.08,502679.0,2023-10-23 13:15:00
2023-10-23 13:00:00,137.371,137.41,136.985,137.12,605731.0,2023-10-23 13:00:00
2023-10-23 12:45:00,136.85,137.39,136.83,137.375,597295.0,2023-10-23 12:45:00
2023-10-23 12:30:00,136.91,136.95,136.622,136.86,466169.0,2023-10-23 12:30:00
2023-10-23 12:15:00,136.88,137.07,136.69,136.905,621899.0,2023-10-23 12:15:00
2023-10-23 12:00:00,136.89,137.085,136.76,136.87,739283.0,2023-10-23 12:00:00
2023-10-23 11:45:00,136.55,136.888,136.476,136.885,418451.0,2023-10-23 11:45:00
2023-10-23 11:30:00,136.59,136.783,136.46,136.555,758896.0,2023-10-23 11:30:00
2023-10-23 11:15:00,136.375,136.605,136.29,136.58,581912.0,2023-10-23 11:15:00
2023-10-23 11:00:00,136.23,136.385,136.0,136.36,595049.0,2023-10-23 11:00:00
2023-10-23 10:45:00,136.13,136.23,135.83,136.225,494029.0,2023-10-23 10:45:00
2023-10-23 10:30:00,135.85,136.2,135.7,136.13,789451.0,2023-10-23 10:30:00
2023-10-23 10:15:00,135.74,136.11,135.49,135.86,849525.0,2023-10-23 10:15:00
2023-10-23 10:00:00,135.34,135.843,135.255,135.74,1050269.0,2023-10-23 10:00:00
2023-10-23 09:45:00,134.39,135.43,134.14,135.34,1447094.0,2023-10-23 09:45:00
2023-10-23 09:30:00,135.04,135.55,133.95,134.4,2076224.0,2023-10-23 09:30:00
2023-10-23 09:15:00,134.96,135.17,134.66,135.04,33343.0,2023-10-23 09:15:00
2023-10-23 09:00:00,135.213,135.305,134.91,134.91,13048.0,2023-10-23 09:00:00
2023-10-23 08:45:00,135.16,135.38,135.01,135.22,7590.0,2023-10-23 08:45:00
2023-10-23 08:30:00,135.26,136.98,135.05,135.25,12187.0,2023-10-23 08:30:00
2023-10-23 08:15:00,134.84,135.32,134.76,135.26,16574.0,2023-10-23 08:15:00
2023-10-23 08:00:00,136.08,136.39,134.255,134.9,49232.0,2023-10-23 08:00:00
2023-10-23 07:45:00,135.13,135.25,134.9,134.91,11030.0,2023-10-23 07:45:00
2023-10-23 07:30:00,134.75,135.18,134.71,135.16,6138.0,2023-10-23 07:30:00
2023-10-23 07:15:00,134.73,134.77,134.62,134.72,6190.0,2023-10-23 07:15:00
2023-10-23 07:00:00,134.68,134.84,134.63,134.71,5816.0,2023-10-23 07:00:00
2023-10-23 06:45:00,134.74,134.79,134.49,134.63,2422.0,2023-10-23 06:45:00
2023-10-23 06:30:00,134.56,134.73,134.5,134.72,8085.0,2023-10-23 06:30:00
2023-10-23 06:15:00,134.57,134.7,134.53,134.6,1445.0,2023-10-23 06:15:00
2023-10-23 06:00:00,134.33,134.59,134.3,134.52,3095.0,2023-10-23 06:00:00
2023-10-23 05:45:00,134.58,134.58,134.13,134.28,14959.0,2023-10-23 05:45:00
2023-10-23 05:30:00,135.04,135.04,134.46,134.55,7195.0,2023-10-23 05:30:00
2023-10-23 05:15:00,135.17,135.25,135.04,135.04,3450.0,2023-10-23 05:15:00
2023-10-23 05:00:00,135.56,135.6,135.1,135.16,3136.0,2023-10-23 05:00:00
2023-10-23 04:45:00,135.63,135.69,135.39,135.51,2186.0,2023-10-23 04:45:00
2023-10-23 04:30:00,135.69,135.78,135.6,135.66,1605.0,2023-10-23 04:30:00
2023-10-23 04:15:00,135.88,135.99,135.73,135.73,2820.0,2023-10-23 04:15:00
2023-10-23 04:00:00,135.99,136.16,135.5,135.88,4648.0,2023-10-23 04:00:00
